year,volume,name,place
2004,51,スティール・ボール・ラン,休
2004,50,ONE PIECE,3
2004,50,BLEACH,5
2004,50,NARUTO －ナルト－,2
2004,50,アイシールド21,1
2004,50,DEATH NOTE,9
2004,50,ボボボーボ・ボーボボ,4
2004,50,銀魂,6
2004,50,REBORN!,8
2004,50,Waqwaq,17
2004,50,テニスの王子様,11
2004,50,D. Gray-man,10
2004,50,こちら葛飾区亀有公園前派出所,12
2004,50,HUNTER×HUNTER,休
2004,50,いちご100%,13
2004,50,Mr. FULLSWING,14
2004,50,武装錬金,16
2004,50,未確認少年 ゲドー,15
2004,50,ピューと吹く! ジャガー,18
2004,50,スティール・ボール・ラン,休
2004,49,ONE PIECE,2
2004,49,BLEACH,1
2004,49,NARUTO －ナルト－,3
2004,49,アイシールド21,4
2004,49,DEATH NOTE,10
2004,49,ボボボーボ・ボーボボ,7
2004,49,Waqwaq,15
2004,49,銀魂,5
2004,49,REBORN!,9
2004,49,テニスの王子様,6
2004,49,D. Gray-man,11
2004,49,こちら葛飾区亀有公園前派出所,13
2004,49,いちご100%,12
2004,49,HUNTER×HUNTER,休
2004,49,武装錬金,16
2004,49,Mr. FULLSWING,14
2004,49,未確認少年 ゲドー,17
2004,49,ピューと吹く! ジャガー,18
2004,49,スティール・ボール・ラン,休
2004,48,ONE PIECE,3
2004,48,BLEACH,2
2004,48,NARUTO －ナルト－,6
2004,48,DEATH NOTE,10
2004,48,アイシールド21,4
2004,48,ボボボーボ・ボーボボ,8
2004,48,REBORN!,1
2004,48,銀魂,5
2004,48,テニスの王子様,7
2004,48,D. Gray-man,14
2004,48,武装錬金,15
2004,48,こちら葛飾区亀有公園前派出所,13
2004,48,いちご100%,18
2004,48,HUNTER×HUNTER,落
2004,48,Mr. FULLSWING,12
2004,48,未確認少年 ゲドー,17
2004,48,ピューと吹く! ジャガー,19
2004,48,スティール・ボール・ラン,休
2004,48,Waqwaq,9
2004,47,ONE PIECE,2
2004,47,NARUTO －ナルト－,3
2004,47,BLEACH,5
2004,47,DEATH NOTE,1
2004,47,ボボボーボ・ボーボボ,4
2004,47,アイシールド21,7
2004,47,REBORN!,6
2004,47,銀魂,8
2004,47,テニスの王子様,10
2004,47,D. Gray-man,11
2004,47,武装錬金,15
2004,47,いちご100%,17
2004,47,こちら葛飾区亀有公園前派出所,13
2004,47,HUNTER×HUNTER,14
2004,47,未確認少年 ゲドー,18
2004,47,Mr. FULLSWING,休
2004,47,ピューと吹く! ジャガー,休
2004,47,スティール・ボール・ラン,9
2004,47,Waqwaq,12
2004,46,ONE PIECE,2
2004,46,NARUTO －ナルト－,1
2004,46,BLEACH,4
2004,46,DEATH NOTE,休
2004,46,アイシールド21,8
2004,46,ボボボーボ・ボーボボ,11
2004,46,銀魂,3
2004,46,REBORN!,6
2004,46,テニスの王子様,9
2004,46,D. Gray-man,12
2004,46,武装錬金,17
2004,46,いちご100%,18
2004,46,こちら葛飾区亀有公園前派出所,15
2004,46,HUNTER×HUNTER,14
2004,46,未確認少年 ゲドー,16
2004,46,Mr. FULLSWING,13
2004,46,ピューと吹く! ジャガー,19
2004,46,スティール・ボール・ラン,5
2004,46,Waqwaq,7
2004,45,ONE PIECE,3
2004,45,BLEACH,1
2004,45,NARUTO －ナルト－,2
2004,45,DEATH NOTE,7
2004,45,ボボボーボ・ボーボボ,6
2004,45,アイシールド21,5
2004,45,銀魂,11
2004,45,REBORN!,8
2004,45,テニスの王子様,10
2004,45,D. Gray-man,12
2004,45,武装錬金,13
2004,45,いちご100%,16
2004,45,こちら葛飾区亀有公園前派出所,14
2004,45,HUNTER×HUNTER,休
2004,45,未確認少年 ゲドー,17
2004,45,Mr. FULLSWING,15
2004,45,ピューと吹く! ジャガー,18
2004,45,スティール・ボール・ラン,休
2004,45,Waqwaq,9
2004,44,ONE PIECE,2
2004,44,NARUTO －ナルト－,3
2004,44,BLEACH,1
2004,44,DEATH NOTE,8
2004,44,ボボボーボ・ボーボボ,4
2004,44,アイシールド21,6
2004,44,銀魂,9
2004,44,REBORN!,11
2004,44,テニスの王子様,12
2004,44,D. Gray-man,13
2004,44,いちご100%,10
2004,44,武装錬金,休
2004,44,こちら葛飾区亀有公園前派出所,16
2004,44,未確認少年 ゲドー,14
2004,44,HUNTER×HUNTER,落
2004,44,Mr. FULLSWING,17
2004,44,ピューと吹く! ジャガー,19
2004,44,スティール・ボール・ラン,休
2004,44,Waqwaq,5
2004,43,ONE PIECE,3
2004,43,NARUTO －ナルト－,2
2004,43,BLEACH,4
2004,43,DEATH NOTE,5
2004,43,ボボボーボ・ボーボボ,8
2004,43,アイシールド21,7
2004,43,銀魂,1
2004,43,REBORN!,10
2004,43,テニスの王子様,11
2004,43,D. Gray-man,12
2004,43,いちご100%,9
2004,43,武装錬金,落
2004,43,こちら葛飾区亀有公園前派出所,15
2004,43,未確認少年 ゲドー,16
2004,43,HUNTER×HUNTER,落
2004,43,Mr. FULLSWING,14
2004,43,ピューと吹く! ジャガー,18
2004,43,スティール・ボール・ラン,休
2004,43,Waqwaq,6
2004,42,ONE PIECE,2
2004,42,BLEACH,3
2004,42,NARUTO －ナルト－,8
2004,42,DEATH NOTE,5
2004,42,ボボボーボ・ボーボボ,6
2004,42,アイシールド21,1
2004,42,銀魂,11
2004,42,テニスの王子様,12
2004,42,REBORN!,9
2004,42,D. Gray-man,10
2004,42,いちご100%,16
2004,42,こちら葛飾区亀有公園前派出所,15
2004,42,武装錬金,13
2004,42,未確認少年 ゲドー,17
2004,42,HUNTER×HUNTER,落
2004,42,Mr. FULLSWING,14
2004,42,ピューと吹く! ジャガー,19
2004,42,スティール・ボール・ラン,休
2004,42,Waqwaq,4
2004,41,ONE PIECE,2
2004,41,NARUTO －ナルト－,3
2004,41,BLEACH,5
2004,41,DEATH NOTE,1
2004,41,ボボボーボ・ボーボボ,9
2004,41,アイシールド21,7
2004,41,銀魂,12
2004,41,テニスの王子様,10
2004,41,REBORN!,4
2004,41,D. Gray-man,8
2004,41,いちご100%,15
2004,41,ぷーやん,18
2004,41,こちら葛飾区亀有公園前派出所,13
2004,41,武装錬金,14
2004,41,HUNTER×HUNTER,休
2004,41,未確認少年 ゲドー,16
2004,41,Mr. FULLSWING,17
2004,41,ピューと吹く! ジャガー,19
2004,41,スティール・ボール・ラン,休
2004,41,Waqwaq,6
2004,40,ONE PIECE,4
2004,40,NARUTO －ナルト－,2
2004,40,BLEACH,3
2004,40,DEATH NOTE,5
2004,40,アイシールド21,6
2004,40,ボボボーボ・ボーボボ,7
2004,40,銀魂,9
2004,40,テニスの王子様,10
2004,40,REBORN!,11
2004,40,D. Gray-man,12
2004,40,いちご100%,13
2004,40,ぷーやん,19
2004,40,武装錬金,15
2004,40,こちら葛飾区亀有公園前派出所,14
2004,40,HUNTER×HUNTER,16
2004,40,未確認少年 ゲドー,17
2004,40,Mr. FULLSWING,18
2004,40,シャーマンキング,8
2004,40,ピューと吹く! ジャガー,20
2004,40,スティール・ボール・ラン,休
2004,40,Waqwaq,1
2004,39,ONE PIECE,2
2004,39,NARUTO －ナルト－,6
2004,39,DEATH NOTE,3
2004,39,BLEACH,7
2004,39,ボボボーボ・ボーボボ,5
2004,39,アイシールド21,8
2004,39,銀魂,10
2004,39,テニスの王子様,休
2004,39,REBORN!,9
2004,39,D. Gray-man,11
2004,39,ぷーやん,17
2004,39,いちご100%,13
2004,39,武装錬金,1
2004,39,HUNTER×HUNTER,落
2004,39,こちら葛飾区亀有公園前派出所,12
2004,39,未確認少年 ゲドー,16
2004,39,Mr. FULLSWING,19
2004,39,シャーマンキング,18
2004,39,ピューと吹く! ジャガー,20
2004,39,スティール・ボール・ラン,15
2004,37,NARUTO －ナルト－,1
2004,37,ONE PIECE,2
2004,37,DEATH NOTE,4
2004,37,BLEACH,3
2004,37,ボボボーボ・ボーボボ,5
2004,37,アイシールド21,11
2004,37,銀魂,8
2004,37,D. Gray-man,12
2004,37,テニスの王子様,10
2004,37,REBORN!,7
2004,37,ぷーやん,21
2004,37,いちご100%,13
2004,37,HUNTER×HUNTER,18
2004,37,こちら葛飾区亀有公園前派出所,16
2004,37,武装錬金,14
2004,37,未確認少年 ゲドー,15
2004,37,Mr. FULLSWING,20
2004,37,シャーマンキング,19
2004,37,ピューと吹く! ジャガー,22
2004,37,スティール・ボール・ラン,17
2004,36,NARUTO －ナルト－,3
2004,36,ONE PIECE,2
2004,36,DEATH NOTE,5
2004,36,アイシールド21,8
2004,36,BLEACH,1
2004,36,ボボボーボ・ボーボボ,11
2004,36,銀魂,6
2004,36,D. Gray-man,14
2004,36,REBORN!,9
2004,36,テニスの王子様,10
2004,36,いちご100%,13
2004,36,HUNTER×HUNTER,休
2004,36,こちら葛飾区亀有公園前派出所,7
2004,36,武装錬金,休
2004,36,Mr. FULLSWING,15
2004,36,未確認少年 ゲドー,17
2004,36,シャーマンキング,18
2004,36,ピューと吹く! ジャガー,19
2004,36,スティール・ボール・ラン,16
2004,36,ぷーやん,12
2004,35,NARUTO －ナルト－,休
2004,35,ONE PIECE,4
2004,35,DEATH NOTE,2
2004,35,アイシールド21,7
2004,35,BLEACH,3
2004,35,ボボボーボ・ボーボボ,1
2004,35,銀魂,6
2004,35,REBORN!,8
2004,35,テニスの王子様,9
2004,35,いちご100%,11
2004,35,HUNTER×HUNTER,14
2004,35,武装錬金,19
2004,35,こちら葛飾区亀有公園前派出所,13
2004,35,Mr. FULLSWING,17
2004,35,未確認少年 ゲドー,16
2004,35,シャーマンキング,18
2004,35,ピューと吹く! ジャガー,20
2004,35,スティール・ボール・ラン,15
2004,35,D. Gray-man,10
2004,35,ぷーやん,12
2004,34,NARUTO －ナルト－,3
2004,34,ONE PIECE,2
2004,34,アイシールド21,1
2004,34,DEATH NOTE,7
2004,34,ボボボーボ・ボーボボ,4
2004,34,BLEACH,5
2004,34,銀魂,8
2004,34,テニスの王子様,9
2004,34,HUNTER×HUNTER,17
2004,34,いちご100%,11
2004,34,武装錬金,18
2004,34,Mr. FULLSWING,落
2004,34,こちら葛飾区亀有公園前派出所,15
2004,34,未確認少年 ゲドー,14
2004,34,シャーマンキング,20
2004,34,ピューと吹く! ジャガー,21
2004,34,スティール・ボール・ラン,16
2004,34,REBORN!,12
2004,34,D. Gray-man,13
2004,34,ぷーやん,10
2004,33,NARUTO －ナルト－,2
2004,33,ONE PIECE,3
2004,33,DEATH NOTE,4
2004,33,アイシールド21,8
2004,33,BLEACH,1
2004,33,ボボボーボ・ボーボボ,5
2004,33,銀魂,7
2004,33,テニスの王子様,11
2004,33,HUNTER×HUNTER,休
2004,33,武装錬金,14
2004,33,Mr. FULLSWING,19
2004,33,いちご100%,6
2004,33,こちら葛飾区亀有公園前派出所,17
2004,33,未確認少年 ゲドー,16
2004,33,シャーマンキング,18
2004,33,ピューと吹く! ジャガー,休
2004,33,スティール・ボール・ラン,15
2004,33,REBORN!,13
2004,33,D. Gray-man,9
2004,33,ぷーやん,12
2004,32,NARUTO －ナルト－,4
2004,32,ONE PIECE,休
2004,32,アイシールド21,5
2004,32,DEATH NOTE,3
2004,32,BLEACH,2
2004,32,銀魂,7
2004,32,ボボボーボ・ボーボボ,8
2004,32,テニスの王子様,1
2004,32,Mr. FULLSWING,15
2004,32,HUNTER×HUNTER,16
2004,32,武装錬金,14
2004,32,こちら葛飾区亀有公園前派出所,13
2004,32,いちご100%,9
2004,32,未確認少年 ゲドー,18
2004,32,シャーマンキング,19
2004,32,ピューと吹く! ジャガー,20
2004,32,スティール・ボール・ラン,17
2004,32,REBORN!,12
2004,32,D. Gray-man,6
2004,32,ぷーやん,10
2004,31,NARUTO －ナルト－,2
2004,31,ONE PIECE,1
2004,31,アイシールド21,3
2004,31,DEATH NOTE,9
2004,31,ボボボーボ・ボーボボ,6
2004,31,銀魂,10
2004,31,BLEACH,5
2004,31,テニスの王子様,8
2004,31,HUNTER×HUNTER,落
2004,31,Mr. FULLSWING,14
2004,31,武装錬金,13
2004,31,未確認少年 ゲドー,18
2004,31,こちら葛飾区亀有公園前派出所,15
2004,31,いちご100%,19
2004,31,シャーマンキング,16
2004,31,ピューと吹く! ジャガー,20
2004,31,スティール・ボール・ラン,12
2004,31,REBORN!,11
2004,31,D. Gray-man,7
2004,31,ぷーやん,4
2004,30,ONE PIECE,3
2004,30,NARUTO －ナルト－,2
2004,30,アイシールド21,4
2004,30,DEATH NOTE,9
2004,30,ボボボーボ・ボーボボ,11
2004,30,銀魂,1
2004,30,BLEACH,12
2004,30,テニスの王子様,10
2004,30,HUNTER×HUNTER,5
2004,30,Mr. FULLSWING,16
2004,30,武装錬金,14
2004,30,未確認少年 ゲドー,18
2004,30,こちら葛飾区亀有公園前派出所,17
2004,30,いちご100%,15
2004,30,シャーマンキング,19
2004,30,ピューと吹く! ジャガー,20
2004,30,スティール・ボール・ラン,6
2004,30,REBORN!,8
2004,30,D. Gray-man,7
2004,30,ぷーやん,13
2004,29,ONE PIECE,4
2004,29,NARUTO －ナルト－,2
2004,29,アイシールド21,9
2004,29,DEATH NOTE,3
2004,29,ボボボーボ・ボーボボ,5
2004,29,BLEACH,11
2004,29,テニスの王子様,13
2004,29,銀魂,14
2004,29,Mr. FULLSWING,落
2004,29,未確認少年 ゲドー,15
2004,29,武装錬金,12
2004,29,こちら葛飾区亀有公園前派出所,17
2004,29,いちご100%,16
2004,29,BLACK CAT,10
2004,29,シャーマンキング,18
2004,29,HUNTER×HUNTER,休
2004,29,ピューと吹く! ジャガー,20
2004,29,スティール・ボール・ラン,1
2004,29,REBORN!,7
2004,29,D. Gray-man,8
2004,29,ぷーやん,6
2004,28,ONE PIECE,3
2004,28,NARUTO －ナルト－,2
2004,28,アイシールド21,8
2004,28,ボボボーボ・ボーボボ,6
2004,28,DEATH NOTE,5
2004,28,BLEACH,11
2004,28,テニスの王子様,10
2004,28,銀魂,9
2004,28,Mr. FULLSWING,13
2004,28,未確認少年 ゲドー,14
2004,28,こちら葛飾区亀有公園前派出所,15
2004,28,少年守護神,18
2004,28,いちご100%,12
2004,28,武装錬金,休
2004,28,シャーマンキング,16
2004,28,HUNTER×HUNTER,休
2004,28,BLACK CAT,17
2004,28,ピューと吹く! ジャガー,19
2004,28,スティール・ボール・ラン,休
2004,28,REBORN!,7
2004,28,D. Gray-man,4
2004,28,ぷーやん,1
2004,27,ONE PIECE,3
2004,27,NARUTO －ナルト－,2
2004,27,アイシールド21,4
2004,27,BLEACH,8
2004,27,DEATH NOTE,7
2004,27,ボボボーボ・ボーボボ,10
2004,27,テニスの王子様,11
2004,27,銀魂,6
2004,27,未確認少年 ゲドー,15
2004,27,無敵鉄姫 スピンちゃん,19
2004,27,少年守護神,18
2004,27,Mr. FULLSWING,12
2004,27,こちら葛飾区亀有公園前派出所,9
2004,27,いちご100%,14
2004,27,武装錬金,13
2004,27,シャーマンキング,16
2004,27,スティール・ボール・ラン,休
2004,27,HUNTER×HUNTER,休
2004,27,BLACK CAT,17
2004,27,ピューと吹く! ジャガー,20
2004,27,REBORN!,5
2004,27,D. Gray-man,1
2004,26,ONE PIECE,2
2004,26,NARUTO －ナルト－,3
2004,26,アイシールド21,6
2004,26,BLEACH,4
2004,26,DEATH NOTE,5
2004,26,ボボボーボ・ボーボボ,8
2004,26,テニスの王子様,9
2004,26,無敵鉄姫 スピンちゃん,12
2004,26,未確認少年 ゲドー,13
2004,26,銀魂,7
2004,26,Mr. FULLSWING,11
2004,26,こちら葛飾区亀有公園前派出所,15
2004,26,スティール・ボール・ラン,休
2004,26,いちご100%,14
2004,26,武装錬金,10
2004,26,シャーマンキング,16
2004,26,HUNTER×HUNTER,休
2004,26,BLACK CAT,19
2004,26,ピューと吹く! ジャガー,20
2004,26,少年守護神,18
2004,26,REBORN!,1
2004,25,ONE PIECE,2
2004,25,NARUTO －ナルト－,3
2004,25,アイシールド21,4
2004,25,ボボボーボ・ボーボボ,1
2004,25,BLEACH,5
2004,25,DEATH NOTE,7
2004,25,テニスの王子様,8
2004,25,未確認少年 ゲドー,13
2004,25,銀魂,6
2004,25,Mr. FULLSWING,10
2004,25,スティール・ボール・ラン,休
2004,25,こちら葛飾区亀有公園前派出所,12
2004,25,いちご100%,14
2004,25,武装錬金,11
2004,25,シャーマンキング,16
2004,25,BLACK CAT,17
2004,25,HUNTER×HUNTER,休
2004,25,ピューと吹く! ジャガー,19
2004,25,無敵鉄姫 スピンちゃん,15
2004,25,少年守護神,18
2004,24,ONE PIECE,2
2004,24,NARUTO －ナルト－,3
2004,24,テニスの王子様,休
2004,24,アイシールド21,8
2004,24,DEATH NOTE,4
2004,24,ボボボーボ・ボーボボ,10
2004,24,BLEACH,5
2004,24,スティール・ボール・ラン,休
2004,24,銀魂,6
2004,24,Mr. FULLSWING,1
2004,24,いちご100%,13
2004,24,こちら葛飾区亀有公園前派出所,12
2004,24,シャーマンキング,16
2004,24,武装錬金,9
2004,24,HUNTER×HUNTER,休
2004,24,BLACK CAT,18
2004,24,ピューと吹く! ジャガー,19
2004,24,未確認少年 ゲドー,11
2004,24,無敵鉄姫 スピンちゃん,14
2004,24,少年守護神,15
2004,22,ONE PIECE,2
2004,22,NARUTO －ナルト－,1
2004,22,アイシールド21,3
2004,22,ボボボーボ・ボーボボ,10
2004,22,テニスの王子様,5
2004,22,DEATH NOTE,4
2004,22,BLEACH,9
2004,22,スティール・ボール・ラン,休
2004,22,いちご100%,15
2004,22,銀魂,7
2004,22,Mr. FULLSWING,18
2004,22,こちら葛飾区亀有公園前派出所,13
2004,22,HUNTER×HUNTER,16
2004,22,シャーマンキング,19
2004,22,BLACK CAT,17
2004,22,武装錬金,20
2004,22,ピューと吹く! ジャガー,21
2004,22,未確認少年 ゲドー,11
2004,22,無敵鉄姫 スピンちゃん,14
2004,22,少年守護神,12
2004,21,ONE PIECE,2
2004,21,NARUTO －ナルト－,休
2004,21,ボボボーボ・ボーボボ,3
2004,21,BLEACH,8
2004,21,アイシールド21,1
2004,21,テニスの王子様,7
2004,21,DEATH NOTE,4
2004,21,スティール・ボール・ラン,休
2004,21,Mr. FULLSWING,11
2004,21,いちご100%,18
2004,21,銀魂,5
2004,21,こちら葛飾区亀有公園前派出所,17
2004,21,シャーマンキング,15
2004,21,HUNTER×HUNTER,落
2004,21,武装錬金,16
2004,21,BLACK CAT,6
2004,21,ピューと吹く! ジャガー,休
2004,21,未確認少年 ゲドー,12
2004,21,無敵鉄姫 スピンちゃん,10
2004,21,少年守護神,9
2004,20,ONE PIECE,1
2004,20,NARUTO －ナルト－,5
2004,20,BLEACH,2
2004,20,テニスの王子様,4
2004,20,ボボボーボ・ボーボボ,3
2004,20,アイシールド21,7
2004,20,DEATH NOTE,8
2004,20,スティール・ボール・ラン,休
2004,20,いちご100%,16
2004,20,Mr. FULLSWING,13
2004,20,HUNTER×HUNTER,休
2004,20,こちら葛飾区亀有公園前派出所,15
2004,20,武装錬金,休
2004,20,銀魂,9
2004,20,シャーマンキング,6
2004,20,BLACK CAT,17
2004,20,ピューと吹く! ジャガー,18
2004,20,未確認少年 ゲドー,11
2004,20,無敵鉄姫 スピンちゃん,10
2004,20,少年守護神,12
2004,19,ONE PIECE,休
2004,19,NARUTO －ナルト－,2
2004,19,BLEACH,4
2004,19,アイシールド21,3
2004,19,ボボボーボ・ボーボボ,5
2004,19,DEATH NOTE,9
2004,19,テニスの王子様,1
2004,19,スティール・ボール・ラン,休
2004,19,いちご100%,11
2004,19,Mr. FULLSWING,休
2004,19,HUNTER×HUNTER,落
2004,19,こちら葛飾区亀有公園前派出所,14
2004,19,武装錬金,16
2004,19,銀魂,13
2004,19,シャーマンキング,17
2004,19,BLACK CAT,12
2004,19,ピューと吹く! ジャガー,18
2004,19,未確認少年 ゲドー,7
2004,19,無敵鉄姫 スピンちゃん,10
2004,19,少年守護神,8
2004,18,ONE PIECE,3
2004,18,NARUTO －ナルト－,2
2004,18,BLEACH,6
2004,18,アイシールド21,10
2004,18,DEATH NOTE,8
2004,18,ボボボーボ・ボーボボ,4
2004,18,テニスの王子様,11
2004,18,スティール・ボール・ラン,休
2004,18,いちご100%,14
2004,18,Mr. FULLSWING,12
2004,18,武装錬金,18
2004,18,HUNTER×HUNTER,15
2004,18,こちら葛飾区亀有公園前派出所,1
2004,18,銀魂,13
2004,18,シャーマンキング,16
2004,18,BLACK CAT,17
2004,18,ピューと吹く! ジャガー,19
2004,18,未確認少年 ゲドー,9
2004,18,無敵鉄姫 スピンちゃん,7
2004,18,少年守護神,5
2004,17,ONE PIECE,2
2004,17,NARUTO －ナルト－,3
2004,17,DEATH NOTE,5
2004,17,アイシールド21,8
2004,17,BLEACH,6
2004,17,ボボボーボ・ボーボボ,10
2004,17,テニスの王子様,9
2004,17,スティール・ボール・ラン,15
2004,17,いちご100%,11
2004,17,Mr. FULLSWING,18
2004,17,武装錬金,17
2004,17,HUNTER×HUNTER,16
2004,17,銀魂,14
2004,17,シャーマンキング,12
2004,17,こちら葛飾区亀有公園前派出所,13
2004,17,BLACK CAT,19
2004,17,ピューと吹く! ジャガー,20
2004,17,未確認少年 ゲドー,7
2004,17,無敵鉄姫 スピンちゃん,4
2004,17,少年守護神,1
2004,16,ONE PIECE,2
2004,16,NARUTO －ナルト－,3
2004,16,アイシールド21,7
2004,16,BLEACH,10
2004,16,テニスの王子様,8
2004,16,DEATH NOTE,6
2004,16,ボボボーボ・ボーボボ,9
2004,16,Mr. FULLSWING,14
2004,16,いちご100%,11
2004,16,武装錬金,13
2004,16,銀魂,19
2004,16,HUNTER×HUNTER,休
2004,16,シャーマンキング,15
2004,16,こちら葛飾区亀有公園前派出所,17
2004,16,BLACK CAT,18
2004,16,ごっちゃんです!!,20
